ref_delta_1,ref_delta_2,ref_delta_3,control_1,control_2,control_3
2.89444164,0.0712254200000002,-0.6599765999999996,2.30902923950231,1.669684035380636,1.7668353358972761
2.9378855,0.06828140000000005,-0.7206860000000006,2.3125138084623376,1.6692485014511418,1.7723200721653471
2.9378855,0.06828140000000005,-0.7206860000000006,2.3164292965298636,1.6686543595690806,1.7776990358214282
2.9378855,0.06828140000000005,-0.7206860000000006,2.3201848650334473,1.6679465319145248,1.7833614986410127
2.9081200800000007,0.06934765999999995,-0.7380218000000006,2.3237069831686545,1.6673945145785534,1.7881273813276937
2.9081200800000007,0.06934765999999995,-0.7380218000000006,2.327273349875958,1.6738337707943187,1.7951645475477003
2.9078486200000007,0.048811739999999965,-0.7418329500000006,2.3295937837611946,1.672894472620649,1.8025960902725473
2.9078486200000007,0.048811739999999965,-0.7418329500000006,2.3322407152673468,1.671974114891839,1.808877586994476
2.9202236,0.04915184000000004,-0.7983025999999995,2.3316959225894083,1.6561086992262786,1.8092643473774466
2.9202236,0.04915184000000004,-0.7983025999999995,2.3307294480721845,1.6413610203430475,1.8094458396260686
2.9202236,0.04915184000000004,-0.7983025999999995,2.3295798392159286,1.6274417683022138,1.8097015906580947
2.9202236,0.04915184000000004,-0.7983025999999995,2.3280519525556267,1.6125541595015718,1.802437675959829
2.88884058,0.0534342800000001,-0.852063,2.3267661849731316,1.5993487654681318,1.7972021354070193
2.8893825200000003,0.03404032000000008,-0.8553200000000001,2.3253145634000965,1.5846417011369696,1.7917924517659705
2.8893825200000003,0.03404032000000008,-0.8553200000000001,2.3246237847684506,1.572625353960573,1.789194026949439
2.8893825200000003,0.03404032000000008,-0.8553200000000001,2.3260722235214506,1.5604149357638462,1.7875273026200516
2.8684913000000005,0.03253523000000018,-0.8709301000000003,2.32725212814282,1.548018986336642,1.788559356443668
2.8684913000000005,0.03253523000000018,-0.8709301000000003,2.3284920999047096,1.535355757301133,1.7904302894481359
2.868717,0.013378900000000193,-0.8741620000000001,2.329903509514196,1.5377661067205182,1.7903430118298433
2.8919097400000005,0.03858561999999997,-0.9704751,2.3315216737165136,1.5397215458711497,1.7902132844322531
2.8923355600000007,0.01807507999999992,-0.9743853999999998,2.332538795058476,1.5413510418025747,1.7895236230423999
2.8923355600000007,0.01807507999999992,-0.9743853999999998,2.3337870291904474,1.5439470719355812,1.7964799038245778
2.8923355600000007,0.01807507999999992,-0.9743853999999998,2.334511312943996,1.5446095811968323,1.8015281328607349
2.8586524000000004,0.020569700000000246,-1.0112093999999996,2.335586431424957,1.5465850641654377,1.806312716105193
2.8586524000000004,0.020569700000000246,-1.0112093999999996,2.336276259277774,1.545994903041601,1.808787168311437
2.8575966000000004,0.00014395000000022584,-1.0144330999999995,2.3354644959580795,1.545385935546967,1.808424839425739
2.8592716000000005,0.011258000000000122,-1.0570341999999995,2.334906019880367,1.545628038636336,1.8047090540559039
2.8591472500000004,-0.008324999999999916,-1.0584749999999996,2.334484769578949,1.5457672560865958,1.80075406359037
2.8591472500000004,-0.008324999999999916,-1.0584749999999996,2.3339768299968937,1.5462624870995307,1.7991141320141297
2.8591472500000004,-0.008324999999999916,-1.0584749999999996,2.333421918543258,1.5465037606106387,1.79754373114826
2.8703218800000005,-0.011216039999999958,-1.1415519999999997,2.3332656635074307,1.546558658141908,1.796580688447235
2.8703218800000005,-0.011216039999999958,-1.1415519999999997,2.333033771436154,1.5467934526964577,1.795464342154446
