Time (ms),Trajectory Position 1 (mm),Measured Position 1 (mm),Trajectory Position 2 (mm),Measured Position 2 (mm),Trajectory Position 3 (mm),Measured Position 3 (mm)
2830.0,120.57856249999993,120.57360156249993,129.36041406249993,129.35892578124995,119.04662499999993,119.06249999999993
2840.0,120.62866796874994,120.62469921874994,129.36041406249993,129.35892578124995,118.99651953124994,119.01189843749994
2850.0,120.67877343749994,120.67530078124994,129.36041406249993,129.35892578124995,118.94641406249994,118.96080078124993
2860.0,120.72838281249994,120.72292578124994,129.36041406249993,129.35892578124995,118.89630859374995,118.91019921874994
2870.0,120.77848828124995,120.77699999999994,129.36041406249993,129.35892578124995,118.84669921874993,118.86257421874993
2880.0,120.82859374999994,120.82462499999994,129.36041406249993,129.35892578124995,118.79659374999994,118.81147656249993
2890.0,120.87869921874994,120.87522656249993,129.36041406249993,129.35892578124995,118.74648828124994,118.76087499999993
2900.0,120.92880468749993,120.92632421874994,129.36041406249993,129.35892578124995,118.69638281249993,118.71324999999993
2910.0,120.97841406249994,120.97394921874994,129.36041406249993,129.35892578124995,118.64627734374994,118.66264843749994
2920.0,121.02851953124994,121.02802343749994,129.36041406249993,129.35892578124995,118.59666796874994,118.61502343749994
2930.0,121.07862499999995,121.07217578124994,129.36041406249993,129.35892578124995,118.54656249999994,118.56392578124994
2940.0,121.12873046874994,121.12624999999994,129.36041406249993,129.35892578124995,118.49645703124993,118.51332421874994
2950.0,121.17883593749994,121.17387499999992,129.36041406249993,129.35892578124995,118.44635156249994,118.46569921874995
2960.0,121.22398046874994,121.22149999999993,129.36041406249993,129.35892578124995,118.39624609374994,118.41162499999994
2970.0,121.25920312499994,121.25622656249993,129.36041406249993,129.35892578124995,118.34663671874993,118.36399999999995
2980.0,121.28450390624994,121.28499999999994,129.36041406249993,129.35892578124995,118.29653124999993,118.31339843749994
2990.0,121.29988281249994,121.29789843749994,129.36041406249993,129.35892578124995,118.24642578124994,118.26577343749994
3000.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,118.19632031249994,118.21467578124995
3010.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,118.14671093749995,118.16407421874995
3020.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,118.09660546874993,118.11644921874993
3030.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,118.04649999999994,118.06237499999995
3040.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.99639453124993,118.01474999999994
3050.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.94628906249994,117.96414843749994
3060.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.89667968749994,117.91652343749993
3070.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.84657421874995,117.86542578124994
3080.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.79646874999995,117.81482421874993
3090.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.74636328124993,117.76719921874994
3100.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.69625781249994,117.71312499999993
3110.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.64664843749995,117.66549999999994
3120.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.59654296874994,117.61489843749993
3130.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.54643749999994,117.56380078124994
3140.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.49633203124995,117.51617578124994
3150.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.44672265624993,117.46557421874994
3160.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.39661718749994,117.41447656249994
3170.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.34651171874994,117.36387499999994
3180.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.29640624999995,117.31624999999994
3190.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.24630078124994,117.26564843749993
3200.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.19669140624994,117.21455078124994
3210.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.14658593749994,117.16692578124994
3220.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.09648046874995,117.11285156249994
3230.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,117.04637499999994,117.06522656249994
3240.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.99626953124994,117.01164843749993
3250.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.94666015624993,116.96402343749993
3260.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.89655468749994,116.91292578124994
3270.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.84644921874994,116.86232421874993
3280.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.79634374999993,116.81469921874994
3290.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.74673437499993,116.76062499999993
3300.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.69662890624993,116.71299999999994
3310.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.64652343749994,116.66239843749995
3320.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.59641796874993,116.61130078124994
3330.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.54631249999994,116.56069921874993
3340.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.49670312499994,116.51307421874995
3350.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.44659765624995,116.46197656249994
3360.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.39649218749993,116.40839843749994
3370.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.34638671874994,116.36077343749994
3380.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.29628124999994,116.30967578124994
3390.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.24667187499995,116.26205078124994
3400.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.19656640624994,116.20797656249994
3410.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.14646093749995,116.15737499999993
3420.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.09635546874993,116.10974999999995
3430.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,116.04624999999993,116.05914843749994
3440.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.99664062499994,116.01152343749995
3450.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.94653515624994,115.95744921874994
3460.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.89642968749995,115.90982421874995
3470.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.84632421874994,115.85872656249994
3480.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.79671484374994,115.80812499999995
3490.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.74660937499993,115.76049999999995
3500.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.69650390624994,115.70642578124995
3510.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.64639843749994,115.65880078124995
3520.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.59629296874995,115.60819921874995
3530.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.54668359374993,115.55710156249995
3540.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.49657812499994,115.50649999999995
3550.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.44746484374994,115.45589843749994
3560.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.40777734374993,115.41769921874993
3570.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.37751562499994,115.38594921874994
3580.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.35717578124995,115.36660156249994
3590.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.34725390624995,115.35419921874994
3600.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.34576562499994,115.35419921874994
3610.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.34576562499994,115.35072656249993
3620.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.34576562499994,115.35072656249993
3630.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.34576562499994,115.35072656249993
3640.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.34576562499994,115.35072656249993
3650.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.34576562499994,115.35072656249993
3660.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.34576562499994,115.35072656249993
3670.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.34576562499994,115.35072656249993
3680.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.34576562499994,115.35072656249993
3690.0,121.30533984374995,121.30732421874994,129.36041406249993,129.35892578124995,115.34576562499994,115.35072656249993
3700.0,121.30484374999993,121.30732421874994,129.35942187499992,129.35892578124995,115.34725390624995,115.35072656249993
3710.0,121.29641015624993,121.30087499999993,129.34949999999992,129.35247656249993,115.35767187499994,115.35717578124995
3720.0,121.27855078124993,121.28499999999994,129.3296562499999,129.33660156249994,115.37801171874993,115.37949999999994
3730.0,121.25027343749993,121.25622656249993,129.29989062499993,129.30485156249995,115.40876953124994,115.40827343749994
3740.0,121.21207421874993,121.22149999999993,129.26020312499995,129.2671484374999,115.44895312499993,115.44597656249994
3750.0,121.16395312499994,121.17089843749994,129.21158593749993,129.21952343749993,115.49806640624995,115.49360156249993
3760.0,121.11434374999993,121.12327343749995,129.16197656249992,129.16544921874993,115.54767578124994,115.54469921874994
3770.0,121.06423828124993,121.07217578124994,129.11187109374995,129.12080078124993,115.59778124999994,115.59530078124993
3780.0,121.01413281249994,121.02455078124993,129.06176562499994,129.06672656249992,115.64788671874994,115.64639843749994
3790.0,120.96402734374993,120.97047656249994,129.01166015624992,129.01910156249994,115.69799218749995,115.69699999999995
3800.0,120.91441796874994,120.92285156249993,128.96155468749993,128.96849999999992,115.74809765624994,115.74462499999993
3810.0,120.86431249999993,120.87224999999994,128.91194531249994,128.91789843749993,115.79770703124994,115.79869921874995
3820.0,120.81420703124994,120.82164843749995,128.86183984374995,128.87027343749995,115.84781249999993,115.84632421874994
3830.0,120.76410156249993,120.77402343749993,128.81173437499993,128.81917578124992,115.89791796874995,115.89692578124993
3840.0,120.71399609374994,120.71994921874995,128.76162890624994,128.77155078124994,115.94802343749994,115.94802343749994
3850.0,120.66438671874994,120.67232421874994,128.71152343749992,128.71747656249994,115.99812890624995,115.99564843749995
3860.0,120.61428124999995,120.62122656249993,128.66191406249993,128.66985156249993,116.04773828124993,116.04922656249994
3870.0,120.56417578124993,120.57360156249993,128.61180859374994,128.61924999999994,116.09784374999994,116.09685156249994
3880.0,120.51407031249994,120.52299999999994,128.56170312499992,128.56864843749995,116.14794921874993,116.14794921874993
3890.0,120.46396484374993,120.46892578124995,128.51159765624993,128.51755078124992,116.19805468749995,116.19855078124993
3900.0,120.41435546874995,120.42130078124994,128.46198828124994,128.46694921874993,116.24816015624994,116.24964843749994
3910.0,120.36424999999994,120.37069921874993,128.41188281249993,128.41932421874995,116.29776953124994,116.30024999999993
3920.0,120.31414453124994,120.32307421874994,128.36177734374994,128.36822656249993,116.34787499999993,116.34787499999993
3930.0,120.26403906249993,120.26899999999993,128.31167187499992,128.32060156249995,116.39798046874994,116.40194921874993
3940.0,120.21442968749994,120.22137499999994,128.26156640624995,128.26999999999995,116.44808593749994,116.44957421874993
3950.0,120.16432421874994,120.17077343749993,128.21195703124994,128.21939843749993,116.49769531249994,116.50017578124994
3960.0,120.11421874999994,120.11967578124994,128.16185156249992,128.16830078124994,116.54780078124993,116.55127343749993
3970.0,120.06411328124994,120.07205078124994,128.11174609374993,128.11769921874995,116.59790624999994,116.59889843749994
3980.0,120.01400781249994,120.01797656249994,128.06164062499994,128.07007421874994,116.64801171874994,116.65247656249994
3990.0,119.96439843749994,119.97035156249994,128.01153515624995,128.01897656249994,116.69811718749993,116.70010156249994
4000.0,119.91429296874993,119.91974999999994,127.96192578124993,127.96837499999994,116.74772656249995,116.75119921874993
4010.0,119.86418749999994,119.87212499999994,127.91182031249993,127.91777343749993,116.79783203124994,116.80180078124994
4019.9999999999995,119.81408203124994,119.82152343749993,127.86171484374995,127.86667578124994,116.84793749999994,116.85289843749993
4030.0000000000005,119.76397656249995,119.77042578124994,127.81160937499995,127.81905078124994,116.89804296874993,116.90349999999994
4040.0,119.71436718749993,119.72280078124994,127.76199999999993,127.76844921874994,116.94814843749994,116.95112499999993
4050.0,119.66426171874994,119.66872656249994,127.71189453124992,127.71735156249994,116.99775781249994,117.00172656249994
4059.9999999999995,119.61415624999994,119.62110156249994,127.66178906249995,127.66674999999994,117.04786328124995,117.04935156249995
4070.0000000000005,119.56405078124995,119.57049999999994,127.61168359374994,127.61912499999994,117.09796874999994,117.10342578124994
4080.0,119.51394531249994,119.51989843749993,127.56157812499994,127.56852343749995,117.14807421874994,117.15105078124994
4090.0,119.46433593749994,119.47227343749994,127.51196874999992,127.51742578124994,117.19768359374993,117.20214843749994
4100.0,119.41423046874993,119.42117578124994,127.46186328124992,127.46980078124992,117.24778906249995,117.25274999999993
4110.0,119.36412499999993,119.37355078124993,127.41175781249994,127.41919921874995,117.29789453124994,117.30037499999995
4120.0,119.31401953124994,119.31947656249994,127.36165234374994,127.37157421874993,117.34799999999994,117.35444921874993
4130.0,119.26441015624995,119.27185156249993,127.31154687499993,127.31749999999994,117.39810546874995,117.40207421874995
4140.0,119.21430468749993,119.22124999999993,127.26193749999992,127.26987499999993,117.44771484374994,117.45267578124994
4150.0,119.16419921874993,119.17064843749995,127.21183203124994,127.21927343749995,117.49782031249994,117.50377343749994
4160.0,119.11409374999994,119.12302343749994,127.16172656249994,127.16817578124991,117.54792578124994,117.55437499999994
4170.0,119.06398828124993,119.06894921874994,127.11162109374993,127.12055078124992,117.59803124999995,117.60497656249994
4180.0,119.01437890624995,119.02430078124993,127.06201171874993,127.06647656249994,117.64813671874994,117.65260156249994
4190.0,118.96427343749994,118.97022656249993,127.01190624999994,127.01885156249992,117.69774609374994,117.70369921874995
4200.0,118.91416796874994,118.92260156249993,126.96180078124993,126.96824999999993,117.74785156249993,117.75430078124994
4210.0,118.86406249999993,118.87199999999994,126.91169531249993,126.91764843749995,117.79795703124994,117.80539843749995
4220.0,118.81395703124994,118.82139843749994,126.86158984374993,126.87002343749992,117.84806249999994,117.85302343749994
4230.0,118.76434765624994,118.77377343749994,126.81198046874995,126.81594921874995,117.89767187499994,117.90362499999995
4240.0,118.71424218749995,118.71969921874994,126.76187499999995,126.77130078124993,117.94777734374993,117.95422656249994
4250.0,118.66413671874994,118.67207421874994,126.71176953124993,126.71722656249992,117.99788281249994,118.00185156249994
4260.0,118.61403124999993,118.62097656249993,126.66166406249992,126.66960156249993,118.04798828124993,118.05592578124993
4270.0,118.56442187499994,118.57335156249994,126.61155859374992,126.61899999999993,118.09809374999993,118.10355078124994
4280.0,118.51431640624995,118.52274999999995,126.56194921874994,126.56839843749992,118.14770312499994,118.15464843749994
4290.0,118.46421093749994,118.47214843749994,126.51184374999994,126.52077343749993,118.19780859374994,118.20227343749994
4300.0,118.41410546874994,118.42452343749994,126.46173828124994,126.46967578124993,118.24791406249994,118.25287499999993
4310.0,118.36399999999995,118.37044921874994,126.41163281249993,126.41907421874993,118.29801953124993,118.30347656249994
4320.0,118.31439062499993,118.32282421874994,126.36152734374994,126.36797656249993,118.34812499999994,118.35110156249993
4330.0,118.26428515624994,118.27172656249995,126.31191796874994,126.32035156249994,118.39773437499994,118.40517578124994
4340.0,118.21417968749994,118.22410156249994,126.26181249999993,126.26974999999993,118.44783984374995,118.45280078124993
4350.0,118.16407421874995,118.17349999999995,126.21170703124993,126.21914843749992,118.49794531249994,118.50389843749994
4360.0,118.11396874999994,118.12289843749994,126.16160156249995,126.16805078124993,118.54805078124994,118.55449999999993
4370.0,118.06435937499994,118.07527343749993,126.11199218749994,126.11744921874993,118.59815624999993,118.60212499999993
4380.0,118.01425390624993,118.02119921874994,126.06188671874993,126.06982421874993,118.64776562499995,118.65272656249994
4390.0,117.96414843749994,117.97357421874993,126.01178124999993,126.01872656249994,118.69787109374994,118.70035156249995
4400.0,117.91404296874994,117.92247656249994,125.96167578124992,125.97110156249994,118.74797656249994,118.75442578124994
4410.0,117.86443359374994,117.87187499999995,125.91157031249995,125.92049999999993,118.79808203124993,118.80205078124993
4420.0,117.81432812499993,117.82424999999994,125.86196093749993,125.86989843749993,118.84769140624994,118.84967578124994
4430.0,117.76422265624994,117.77364843749993,125.81185546874993,125.82227343749993,118.89779687499994,118.90077343749994
4440.0,117.71411718749994,117.72602343749993,125.76174999999992,125.76819921874993,118.94790234374994,118.95137499999994
4450.0,117.66401171874993,117.67194921874993,125.71164453124995,125.72057421874993,118.99800781249994,119.00197656249995
4460.0,117.61440234374994,117.62432421874993,125.66153906249994,125.66947656249994,119.04811328124994,119.04960156249994
4470.0,117.56429687499993,117.57322656249994,125.61192968749992,125.61887499999993,119.09772265624993,119.10069921874994
4480.0,117.51419140624994,117.52560156249994,125.56182421874992,125.56827343749994,119.14782812499993,119.14832421874993
4490.0,117.46408593749993,117.47499999999994,125.51171874999994,125.51717578124993,119.19793359374994,119.19892578124994
4500.0,117.41398046874994,117.42439843749993,125.46161328124994,125.46955078124994,119.24803906249994,119.25002343749993
4510.0,117.36437109374994,117.37677343749995,125.41200390624994,125.41894921874993,119.29814453124995,119.30062499999994
4520.0,117.31426562499995,117.32269921874993,125.36189843749993,125.36785156249994,119.34775390624993,119.35122656249995
4530.0,117.26416015624993,117.27507421874994,125.31179296874994,125.31724999999993,119.39785937499994,119.39885156249994
4540.0,117.21405468749994,117.22397656249994,125.26168749999994,125.26962499999993,119.44796484374993,119.44994921874994
4550.0,117.16394921874993,117.17337499999994,125.21158203124993,125.22199999999995,119.49807031249993,119.49757421874995
4560.0,117.11433984374995,117.12574999999994,125.16197265624993,125.16792578124993,119.54767968749994,119.54817578124994
4570.0,117.06423437499994,117.07167578124994,125.11186718749995,125.12030078124994,119.59778515624994,119.59927343749993
4580.0,117.01412890624995,117.02752343749994,125.06176171874995,125.06969921874995,119.64789062499993,119.64689843749994
4590.0,116.96402343749993,116.97344921874995,125.01165624999993,125.02207421874995,119.69799609374994,119.70047656249993
4600.0,116.91441406249994,116.92582421874994,124.96155078124993,124.97097656249993,119.74810156249993,119.74810156249993
4610.0,116.86430859374994,116.87472656249993,124.91194140624994,124.92037499999994,119.79771093749994,119.79919921874995
4620.0,116.81420312499993,116.82412499999995,124.86183593749993,124.86977343749993,119.84781640624993,119.84682421874994
4630.0,116.76409765624994,116.77649999999994,124.81173046874994,124.81867578124994,119.89792187499994,119.89742578124994
4640.0,116.71597656249993,116.72589843749994,124.76162499999994,124.77105078124994,119.94802734374994,119.94852343749994
4650.0,116.67728124999995,116.68769921874994,124.71151953124993,124.71697656249992,119.99813281249993,119.99614843749994
4660.0,116.64850781249994,116.65594921874994,124.66191015624993,124.66935156249993,120.04774218749994,120.04972656249993
4670.0,116.62965624999994,116.63660156249995,124.61180468749994,124.61874999999993,120.09784765624994,120.09437499999993
4680.0,116.62072656249994,116.62717578124995,124.56169921874994,124.56814843749993,120.14795312499994,120.14844921874995
4690.0,116.62023046874994,116.62717578124995,124.51159374999995,124.52052343749993,120.19805859374993,120.19607421874993
4700.0,116.62023046874994,116.62717578124995,124.46198437499993,124.46644921874994,120.24766796874994,120.24667578124993
4710.0,116.62023046874994,116.62717578124995,124.41187890624994,124.42180078124994,120.29777343749994,120.29777343749994
4720.0,116.62023046874994,116.62717578124995,124.36177343749993,124.36772656249994,120.34787890624995,120.34539843749994
4730.0,116.62023046874994,116.62717578124995,124.31166796874994,124.32010156249994,120.39798437499994,120.39599999999993
4740.0,116.62023046874994,116.62717578124995,124.26156249999994,124.26949999999994,120.44808984374994,120.44660156249994
4750.0,116.62023046874994,116.62717578124995,124.21195312499994,124.21889843749993,120.49769921874993,120.49769921874993
