trajectory,T (ms),volume_1 (mm),volume_2 (mm),volume_3 (mm),k,pressure_1 (bar),pressure_2 (bar),pressure_3 (bar),base_x (cm),base_y (cm),base_z (cm),tip_x (cm),tip_y (cm),tip_z (cm),tip_velocity_x (cm/s),tip_velocity_y (cm/s),tip_velocity_z (cm/s),tip_acceleration_x (cm/ss),tip_acceleration_y (cm/ss),tip_acceleration_z (cm/ss),timestamp
0,350.9392738342285,115.00494921874994,115.00147656249996,115.00147656249996,26,0.2530229983407674,0.0013185797942689,0.5184314626101676,4.9624114,1.7803669,-6.977475,2.344275,-0.19872141,0.051907063,0.06600541,-0.38683498,0.7250496,-1.4193846,46.5122,136.15845,1753087507.467865
0,364.7317886352539,115.00494921874994,115.00147656249996,115.00147656249996,27,0.2779513725615327,-0.0013054595973898,0.6155209201015691,4.9624114,1.7803669,-6.977475,2.344275,-0.19872141,0.051907063,0.0,0.0,0.0,-4.7855964,28.046734,-52.56834,1753087507.4816575
0,378.1771659851074,115.00494921874994,115.00147656249996,115.00147656249996,28,0.2989436876948086,0.0013185797942689,0.674561806413908,4.9624114,1.7803669,-6.977475,2.3428855,-0.21268559,0.047727585,-0.10334433,-1.0385857,-0.31084868,-7.686235,-77.24481,-23.119371,1753087507.495103
0,391.33739471435547,115.00494921874994,115.00147656249996,115.00147656249996,29,0.3212480225239144,0.0026305994900965,0.7217945154637789,4.9624114,1.7803669,-6.977475,2.3428855,-0.21268559,0.047727585,0.0,0.0,0.0,7.852634,78.91708,23.619883,1753087507.508263
0,404.78515625,115.00494921874994,115.00147656249996,115.00147656249996,30,0.3527364952238284,-0.0039294989890521,0.7545950078595227,4.9624114,1.7803669,-6.977475,2.3429432,-0.22757995,0.03161955,0.004290552,-1.1075917,-1.197844,0.3190589,-82.364,-89.07544,1753087507.5217109
0,417.68503189086914,115.00494921874994,115.00147656249996,115.00147656249996,31,0.3881610270112317,0.0013185797942689,0.7821474214719475,4.9624114,1.7803669,-6.977475,2.3432622,-0.24272096,0.059587,0.024729235,-1.173733,2.1680405,1.5844092,-5.127278,260.9238,1753087507.5346107
0,430.60803413391113,115.00494921874994,115.00147656249996,115.00147656249996,32,0.4091533421445077,0.0013185797942689,0.7926435790385855,4.9624114,1.7803669,-6.977475,2.343892,-0.25763834,0.043337822,0.04874269,-1.1543273,-1.2573843,1.8581947,1.501642,-265.06418,1753087507.5475338
0,444.00930404663086,115.00494921874994,115.00147656249996,115.00147656249996,33,0.4406418148444217,-0.0026174792932209,0.7939555987344152,4.9624114,1.7803669,-6.977475,2.3434596,-0.26825488,0.06277943,-0.032272413,-0.7922041,1.4507285,-6.04533,27.021559,202.07881,1753087507.560935
0,458.7373733520508,115.00494921874994,115.00147656249996,115.00147656249996,34,0.4786903860234845,-0.0013054595973898,0.7965796381260747,4.9624114,1.7803669,-6.977475,2.3434596,-0.26825488,0.06277943,0.0,0.0,0.0,2.1912181,53.788727,-98.50093,1753087507.575663
0,472.125768661499,115.00494921874994,115.00147656249996,115.00147656249996,35,0.512802898115058,0.0013185797942689,0.7978916578219045,4.9624114,1.7803669,-6.977475,2.3458548,-0.2557907,0.061176777,0.1788945,0.9309513,-0.11970226,13.36167,69.53296,-8.940588,1753087507.5890515
0,485.43810844421387,115.00494921874994,115.00147656249996,115.00147656249996,36,0.5364192526399935,-0.0026174792932209,0.7965796381260747,4.9624114,1.7803669,-6.977475,2.3458548,-0.2557907,0.061176777,0.0,0.0,0.0,-13.438487,-69.93271,8.991988,1753087507.6023638
0,498.8844394683838,115.00494921874994,115.00147656249996,115.00147656249996,37,0.5718437844273967,0.0013185797942689,0.7926435790385855,4.9624114,1.7803669,-6.977475,2.3467836,-0.24452627,0.07352924,0.069080465,0.8377336,0.9186496,5.1374955,62.302025,68.319725,1753087507.6158102
0,511.7785930633545,115.00494921874994,115.00147656249996,115.00147656249996,38,0.6190764934772678,6.560098437802253e-06,0.7926435790385855,4.9624114,1.7803669,-6.977475,2.3486667,-0.24959517,0.0829463,0.1460375,-0.393116,0.7303354,5.968367,-95.45796,-14.604619,1753087507.6287043
0,525.261402130127,115.00494921874994,115.00147656249996,115.00147656249996,39,0.6426928480022033,6.560098437802253e-06,0.7913315593427557,4.9624114,1.7803669,-6.977475,2.3494363,-0.2463597,0.08652067,0.05708122,0.23996924,0.26510584,-6.597756,46.954998,-34.50539,1753087507.642187
0,538.5239124298096,115.00494921874994,115.00147656249996,115.00147656249996,40,0.6859894979645851,6.560098437802253e-06,0.7913315593427557,4.9624114,1.7803669,-6.977475,2.3508368,-0.24650848,0.08682299,0.1055962,-0.011217575,0.022794686,3.658054,-18.939613,-18.270384,1753087507.6554496
0,551.2955188751221,115.00269977289061,115.00147656249996,115.00147656249996,41,0.71222989188118,0.0026305994900965,0.7939555987344152,4.9624114,1.7803669,-6.977475,2.3508368,-0.24650848,0.08682299,0.0,0.0,0.0,-8.2680435,0.87832135,-1.784794,1753087507.6682212
0,564.5363330841064,115.00885703146824,115.01517321447277,115.01517321447277,42,0.7620866403227106,6.560098437802253e-06,0.790019539646926,4.9624114,1.7803669,-6.977475,2.3518648,-0.23261309,0.10210085,0.07764333,1.0494365,1.1538461,5.863939,79.2577,87.14314,1753087507.681462
0,577.4612426757812,115.03576375925535,115.05003511440748,115.05003511440748,43,0.8119433887642411,-0.0013054595973898,0.7860834805594367,4.9624114,1.7803669,-6.977475,2.3526554,-0.23275602,0.10238123,0.0611684,-0.011058642,0.021693014,-1.2746649,-82.05049,-87.594666,1753087507.694387
0,590.8370018005371,115.08057400385283,115.10087887611981,115.10087887611981,44,0.8394958023766659,-0.0013054595973898,0.7847714608636069,4.9624114,1.7803669,-6.977475,2.3526554,-0.23275602,0.10238123,0.0,0.0,0.0,-4.5730786,0.8267674,-1.6218156,1753087507.7077627
0,604.1038036346436,115.1418642151765,115.1671649964265,115.16434292292962,45,0.8959126492973452,-0.0026174792932209,0.7860834805594367,4.9624114,1.7803669,-6.977475,2.3548856,-0.23442328,0.10552549,0.16810136,-0.12567167,0.23700243,12.670827,-9.472642,17.864323,1753087507.7210295
0,618.1027889251709,115.21196163054177,115.23710943296176,115.23710943296176,46,0.9483934371305353,-0.0026174792932209,0.7860834805594367,4.9624114,1.7803669,-6.977475,2.3566098,-0.21851587,0.123053074,0.12317125,1.136345,1.2520821,-3.2095807,90.152115,72.512184,1753087507.7350285
0,631.6053867340088,115.2817050527259,115.30471444958815,115.30471444958815,47,1.0048102840512143,0.0026305994900965,0.7821474214719475,4.9624114,1.7803669,-6.977475,2.3566098,-0.21851587,0.123053074,0.0,0.0,0.0,-9.12188,-84.15603,-92.72734,1753087507.748531
0,644.8178291320801,115.34515512049934,115.37187592147285,115.37065876170986,48,1.044170874926107,0.0013185797942689,0.7821474214719475,4.9624114,1.7803669,-6.977475,2.3565106,-0.20578527,0.1370306,-0.0075067217,0.963531,1.0579064,-0.56815547,72.92603,80.06895,1753087507.7617435
0,661.0593795776367,115.4275079518854,115.45123207837337,115.45123207837337,49,1.101899741542616,0.0013185797942689,0.7847714608636069,4.9624114,1.7803669,-6.977475,2.3584423,-0.20435882,0.13434553,0.11893368,0.08782772,-0.16532104,7.784996,-53.91747,-75.31469,1753087507.777985
0,674.8695373535156,115.49623283660405,115.51834136933081,115.52002381569142,50,1.1675007263341035,0.0013185797942689,0.7808354017761178,4.9624114,1.7803669,-6.977475,2.3598847,-0.18674946,0.15371656,0.10444721,1.2751019,1.4026656,-1.048972,85.971085,113.53864,1753087507.7917953
0,688.3518695831299,115.5652091041095,115.588144283913,115.588144283913,51,1.233101711125591,0.0026305994900965,0.7808354017761178,4.9624114,1.7803669,-6.977475,2.3613086,-0.18860435,0.15727806,0.105607525,-0.1375798,0.26416028,0.08606198,-104.78022,-84.444244,1753087507.8052776
