T,rod1_torque_x,rod1_torque_y,rod2_torque_x,rod2_torque_y,tip_position_x,tip_position_y,tip_position_z,tip_velocity_x,tip_velocity_y,tip_velocity_z
27.76000000035977,-0.007073153509988999,0.008187664682752206,0.007073153509988423,-0.008187664682751767,0.17087127051588402,0.20314191387962116,-0.7407595319282965,-0.23227078789918768,-0.22569490832111092,-0.1436099179462317
27.780000000360435,-0.006948426056343765,0.008058445705882602,0.006948426056343186,-0.00805844570588214,0.16623693069579978,0.19863317717365603,-0.7435885087105102,-0.2311843884759174,-0.2252037243122718,-0.13921531014295646
27.8000000003611,-0.006823657718503473,0.007929215165510697,0.006823657718502912,-0.00792921516551023,0.16162455021689853,0.19413448425102317,-0.7463288348291421,-0.23000160423842847,-0.22460644448291237,-0.13492302609216333
27.820000000361762,-0.006698789632960622,0.007799860159791185,0.006698789632960056,-0.007799860159790716,0.15703641299442872,0.18964836935584406,-0.7489833910292126,-0.22877382308582078,-0.22396160716509964,-0.13060716458108973
27.840000000362426,-0.0065739077887858365,0.007670485326926082,0.006573907788785301,-0.007670485326925603,0.15247322876708164,0.18517556419325026,-0.7515512681848361,-0.22751685420048456,-0.22328750436039918,-0.1262300217551387
27.86000000036309,-0.0064490330917973,0.007541083675021343,0.006449033091796785,-0.007541083675020862,0.14793718440903408,0.1807185209899661,-0.7540355387451019,-0.22614245745285969,-0.2224814057462929,-0.12202498034572375
27.880000000363754,-0.006324361712264497,0.00741191744917879,0.0063243617122640036,-0.007411917449178318,0.14342850294604137,0.17627741614668885,-0.7564340560409841,-0.22472512892281588,-0.2216291621725753,-0.11780531560285691
27.900000000364418,-0.006199781416202995,0.007282799994099647,0.006199781416202504,-0.007282799994099193,0.1389495799384814,0.17185497045159226,-0.7587508468265769,-0.2231820534651816,-0.2206333862641244,-0.11381009076818041
27.920000000365082,-0.006075424557032865,0.0071538801430072905,0.0060754245570323814,-0.007153880143006819,0.13450125046277345,0.16745209244555623,-0.760985673823611,-0.22161461492853402,-0.21961222199182426,-0.1097596664979514
27.940000000365746,-0.005951358565236938,0.00702526050549333,0.005951358565236454,-0.007025260505492873,0.13008463768075226,0.16307003578337972,-0.7631392891076737,-0.21999067951837925,-0.21852763120550003,-0.10575161862690492
27.96000000036641,-0.005827536795479883,0.006896811269949763,0.005827536795479416,-0.006896811269949301,0.1257016455304174,0.15871099374171693,-0.7652149784470494,-0.21830564242919084,-0.21737367077775713,-0.10180511991086372
